Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",predicted_Tmelt_K,uncertainty_K,similarity_score,screening_status,passes_DES_rule,violation_T1,violation_T2,RoomTemp_flag,WarmTemp_flag,feature_extrapolation,high_uncertainty,physically_reasonable,ranking_score_room,ranking_score_warm
2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.55,0.45,345.0,346.47012,20.43,0.8256,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,pentanedioic acid,0.201,0.799,345.38,346.24673,18.45,0.9399,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.05,0.95,345.42,344.48047,21.17,0.7836,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",urea,0.6,0.4,345.588,345.66965,21.67,0.7543,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.451,0.549,345.92,344.7298,19.53,0.8775,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetraethylazanium;chloride,decanoic acid,0.5,0.5,346.25,345.8573,19.13,0.9003,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
Pimelic Acid,[N3333]Br,0.623,0.377,346.3,346.45837,21.9,0.7415,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.577,0.423,347.458,345.86258,18.81,0.9191,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapentylazanium;bromide,heptanedioic acid,0.71,0.29,347.701,347.5661,21.53,0.7627,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetramethylazanium;chloride,decanoic acid,0.31,0.69,347.75,346.69717,19.52,0.8782,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
Erythritol,[N3333]Br,0.598,0.402,347.8,347.94153,22.61,0.7006,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetraethylazanium;bromide,hexanedioic acid,0.49,0.51,347.86,347.93427,22.51,0.7065,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.103,0.897,347.86,348.4434,18.25,0.9514,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.743,0.257,348.1,347.86154,20.53,0.82,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.498,0.502,348.2,348.2179,18.34,0.9461,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-methylphenol,0.454,0.546,348.3,348.29837,20.84,0.8024,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",urea,0.148,0.852,348.529,348.33737,22.27,0.72,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,5-methyl-2-propan-2-ylphenol,0.5,0.5,348.6,346.18387,18.02,0.9641,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.549,0.451,348.678,348.72794,22.19,0.7248,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,dodecanoic acid,0.489,0.511,348.85,348.73578,19.09,0.9029,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,dodecanoic acid,0.4907,0.5093,348.9236,348.51828,19.05,0.9051,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.6,0.4,348.98,348.63098,18.42,0.9416,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,oxalic acid,0.55,0.45,349.0,346.94635,20.16,0.8415,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetraethylazanium;bromide,butanedioic acid,0.5,0.5,349.3,348.71484,21.42,0.7691,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-(3-benzoylphenyl)propanoic acid,0.31,0.69,349.75,350.22052,18.26,0.9508,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetraethylazanium;chloride,octadecanoic acid,0.505,0.495,349.85,349.21338,19.05,0.9052,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.2,0.8,349.89,349.2413,18.25,0.9509,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.135,0.865,350.0,350.80273,19.2,0.8967,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"3,4,5-trihydroxybenzoic acid",0.67,0.33,350.15,350.14526,26.64,0.4691,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,True,True,,
methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.727273,0.272727,350.19,350.55994,24.6,0.5861,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
Pimelic Acid,[N3333]Br,0.423,0.577,350.2,349.51266,18.58,0.9324,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.603,0.397,350.973,355.30765,17.82,0.9756,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,oxalic acid,0.35,0.65,351.0,350.4035,20.03,0.8489,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapropylazanium;bromide,boric acid,0.5,0.5,351.05,352.05142,18.44,0.9404,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,benzoic acid,0.28,0.72,351.15,351.32684,21.21,0.781,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-[4-(2-methylpropyl)phenyl]propanoic acid,0.513,0.487,351.25,352.01855,18.61,0.9303,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.599,0.401,351.42,351.07828,19.81,0.8616,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,3R)-butane-1,2,3,4-tetrol",0.539,0.461,351.794,350.66095,19.61,0.8732,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.5,0.5,352.08,352.1125,26.77,0.4613,REJECTED_DES_RULE,False,False,True,False,False,False,True,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,N-(4-hydroxyphenyl)acetamide,0.407,0.593,352.08,352.1474,18.85,0.9166,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.498,0.502,352.35,351.0921,20.54,0.8193,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,pentanedioic acid,0.151,0.849,352.58,352.30356,19.7,0.8676,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybenzoic acid,0.403,0.597,352.7,352.93744,18.53,0.9349,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecan-1-ol,0.551,0.449,353.18,352.7765,19.57,0.8755,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.49,0.51,353.2,352.8923,18.28,0.9493,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Pimelic Acid,[N3333]Br,0.668,0.332,353.2,352.8441,21.52,0.7629,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,3R)-butane-1,2,3,4-tetrol",0.35,0.65,353.363,353.352,19.6,0.8737,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
methyl(triphenyl)phosphanium;bromide,"propane-1,2,3-triol",0.666667,0.333333,353.58,353.90503,28.6,0.3562,REJECTED_DES_RULE,False,False,True,False,False,False,True,True,,
tetrapropylazanium;chloride,tetradecanoic acid,0.6,0.4,353.75,352.96228,19.18,0.8979,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-(3-benzoylphenyl)propanoic acid,0.213,0.787,354.72,355.18835,18.7,0.9253,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.206,0.794,354.85,354.27365,18.82,0.9183,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.197,0.803,355.069,354.1849,18.32,0.9471,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapentylazanium;bromide,heptanedioic acid,0.78,0.22,355.172,354.83408,21.66,0.7553,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.452,0.548,355.52,355.5666,19.24,0.8945,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.789,0.211,355.6,356.05035,20.2,0.8388,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrabutylazanium;bromide,1H-imidazole,0.6,0.4,355.6607,354.88025,21.78,0.748,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapentylazanium;bromide,"(2S,3R)-butane-1,2,3,4-tetrol",0.502,0.498,355.9,355.09912,20.46,0.8243,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,1H-imidazole,0.4,0.6,355.979,356.29037,18.77,0.9214,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
[N5555]Br,Erythritol,0.5,0.5,356.0,356.93973,20.41,0.8268,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.549,0.451,356.75,357.29544,20.74,0.808,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.56,0.44,357.283,357.41754,19.06,0.9045,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.705,0.295,357.62,357.6575,20.11,0.8443,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrabutylazanium;bromide,1H-imidazole,0.1,0.9,357.7936,355.56628,22.2,0.724,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
imidazole,tetrabutylammonium bromide,0.9,0.1,357.794,356.80615,27.71,0.4077,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,True,True,,
tetrapentylazanium;bromide,butanedioic acid,0.593,0.407,357.888,357.64166,26.01,0.505,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,True,True,,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.705,0.295,357.971,357.7246,23.43,0.6537,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetrapropylazanium;chloride,dodecanoic acid,0.5047,0.4953,358.0499,358.16782,19.3,0.891,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexanedioic acid,0.5,0.5,358.15,355.08804,18.44,0.9402,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.483,0.517,358.2,363.0339,18.25,0.9514,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Pimelic Acid,[N3333]Br,0.42,0.58,358.2,357.97974,18.74,0.9229,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapentylazanium;bromide,"(2S,3R)-butane-1,2,3,4-tetrol",0.747,0.253,358.3,358.94077,19.71,0.867,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapropylazanium;chloride,dodecanoic acid,0.503,0.497,358.35,356.80954,19.29,0.8916,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
[N5555]Br,Erythritol,0.74,0.26,358.4,358.15524,19.74,0.8655,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.6,0.4,358.52,358.57803,18.39,0.9432,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Pimelic Acid,[N3333]Br,0.721,0.279,358.6,358.74484,22.09,0.7306,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,pentanedioic acid,0.101,0.899,358.68,358.26862,18.56,0.9335,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,oxalic acid,0.6,0.4,359.0,360.2197,18.82,0.9182,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapentylazanium;bromide,heptanedioic acid,0.28,0.72,359.195,359.3036,20.81,0.8041,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.122,0.878,359.322,357.8729,18.81,0.9191,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,3R)-butane-1,2,3,4-tetrol",0.59,0.41,359.641,359.9965,19.51,0.8788,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S)-oxane-2,3,4,5-tetrol",0.3,0.7,359.72,361.92575,18.37,0.9441,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Pimelic Acid,[N2222]Br,0.718,0.282,359.8,360.59045,20.6,0.8164,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5R)-oxane-2,3,4,5-tetrol",0.293,0.707,359.82,359.2291,18.64,0.9287,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,4-hydroxybenzoic acid,0.67,0.33,360.15,359.69174,24.17,0.6108,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetramethylazanium;chloride,tetradecanoic acid,0.398,0.602,360.25,357.8755,18.57,0.9328,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",urea,0.71,0.29,360.294,360.30807,20.85,0.8017,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapentylazanium;bromide,butanedioic acid,0.706,0.294,360.87,360.33984,25.52,0.5331,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,True,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,oxalic acid,0.3,0.7,361.0,361.7739,19.32,0.8898,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-phenylacetic acid,0.552,0.448,361.15,359.05,18.7,0.925,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.82,0.18,361.2,360.66052,20.16,0.8413,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,3R)-butane-1,2,3,4-tetrol",0.303,0.697,361.211,361.78357,19.18,0.8977,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
imidazole,Choline chloride,0.5,0.5,361.291,359.86465,21.46,0.767,REJECTED_DES_RULE,False,True,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,1H-imidazole,0.5,0.5,361.2913,357.62903,18.61,0.9304,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-(3-benzoylphenyl)propanoic acid,0.103,0.897,361.62,361.44223,18.25,0.9509,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetraethylazanium;chloride,tetradecanoic acid,0.511,0.489,361.95,361.2999,19.28,0.8919,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,benzamide,0.42,0.58,362.15,362.96307,21.9,0.7416,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetraethylazanium;chloride,hexadecanoic acid,0.587,0.413,362.95,362.75293,19.23,0.8949,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.6,0.4,363.0,362.30014,18.63,0.9296,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapropylazanium;chloride,hexadecanoic acid,0.7,0.3,363.05,363.91235,19.6,0.8737,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
[N5555]Br,Erythritol,0.79,0.21,363.1,362.26678,20.95,0.7961,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2,3-tricarboxylic acid",0.7,0.3,363.15,363.30106,22.69,0.6957,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2,3-tricarboxylic acid",0.5,0.5,363.15,363.32196,18.37,0.9441,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.475,0.525,363.2,363.0339,18.23,0.9525,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecan-1-ol,0.632,0.368,363.25,363.0802,19.21,0.8959,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
Erythritol,[N3333]Br,0.497,0.503,363.3,363.32498,21.61,0.758,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.666667,0.333333,363.73,363.05106,24.37,0.5996,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.595,0.405,363.771,365.37512,18.1,0.96,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,hexadecanoic acid,0.624,0.376,363.801,364.5134,20.12,0.8434,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.45,0.55,364.0,363.68423,20.36,0.8297,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.501,0.499,364.05,362.68167,18.39,0.9433,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.598,0.402,364.15,363.90204,18.83,0.918,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,pentanedioic acid,0.05,0.95,364.25,364.404,21.07,0.7889,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.448,0.552,364.32,364.1481,20.64,0.814,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.3,0.7,364.48,362.11462,18.07,0.9615,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.859,0.141,364.5,365.0798,20.38,0.8288,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapentylazanium;bromide,butanedioic acid,0.822,0.178,364.596,364.6619,26.16,0.4965,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,True,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.351,0.649,364.75,363.67532,19.1,0.9021,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,benzamide,0.3333,0.6667,365.15,365.02045,21.53,0.7624,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Pimelic Acid,[N3333]Br,0.779,0.221,365.3,365.28928,23.02,0.677,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.6,0.4,365.59,360.9646,17.79,0.9777,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Glutaric Acid,[N2222]Br,0.873,0.127,365.6,365.18176,20.52,0.8205,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,butanedioic acid,0.65,0.35,366.0,368.34848,20.44,0.8253,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octanedioic acid,0.5,0.5,366.15,365.58813,19.13,0.9007,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-(3-benzoylphenyl)propanoic acid,0.398,0.602,366.25,366.2886,18.35,0.9455,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
