Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",predicted_Tmelt_K,uncertainty_K,similarity_score,screening_status,passes_DES_rule,violation_T1,violation_T2,RoomTemp_flag,WarmTemp_flag,feature_extrapolation,high_uncertainty,physically_reasonable,ranking_score_room,ranking_score_warm
tetrapropylazanium;bromide,boric acid,0.7005,0.2995,459.92,460.29895,19.47,0.7479,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecan-1-ol,0.798,0.202,460.15,459.29874,16.33,0.95,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,N-(4-hydroxyphenyl)acetamide,0.794,0.206,461.02,464.49927,17.63,0.8663,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,octadecanoic acid,0.701,0.299,461.55,463.7666,17.96,0.8452,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,decanoic acid,0.601,0.399,463.25,462.78763,18.07,0.838,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.8,0.2,463.4,467.9233,17.42,0.8797,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.695,0.305,463.58,463.12277,17.15,0.8975,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,tetradecanoic acid,0.802,0.198,463.65,463.6478,17.98,0.8442,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.803,0.197,463.656,464.499,17.27,0.8896,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,decanoic acid,0.808,0.192,465.25,464.97217,17.81,0.8551,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-(3-benzoylphenyl)propanoic acid,0.695,0.305,465.85,464.6876,18.68,0.7993,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.799,0.201,466.85,466.9851,17.2,0.8939,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,dodecanoic acid,0.7988,0.2012,467.2153,467.26364,17.15,0.897,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,dodecanoic acid,0.798,0.202,467.35,467.49405,17.15,0.8973,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.802,0.198,468.3,466.98416,19.47,0.7482,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.849,0.151,471.75,471.46387,17.2,0.8939,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
tetrapropylazanium;chloride,tetradecanoic acid,0.9,0.1,473.35,473.04852,18.16,0.8324,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.748,0.252,473.4,470.60016,17.13,0.8989,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.786,0.214,473.55,471.10284,17.28,0.8893,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexadecanoic acid,0.75,0.25,473.58,473.3665,17.38,0.8828,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,hexadecanoic acid,0.684,0.316,473.75,472.5118,17.86,0.8514,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.799,0.201,474.48,474.2481,17.22,0.8928,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,pentanedioic acid,0.799,0.201,475.42,475.52283,17.21,0.8932,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecanoic acid,0.792,0.208,475.83,475.71536,17.16,0.897,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecan-1-ol,0.85,0.15,477.25,479.11005,16.38,0.9471,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,3R)-butane-1,2,3,4-tetrol",0.748,0.252,477.354,476.88757,16.89,0.9143,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.796,0.204,477.55,477.51965,17.21,0.8936,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.8,0.2,477.88,476.70392,19.48,0.7478,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,dodecanoic acid,0.701,0.299,478.45,477.26535,17.9,0.8493,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.849,0.151,478.98,477.25806,17.2,0.8939,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecan-1-ol,0.841,0.159,480.75,479.7779,16.33,0.95,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetrapropylazanium;chloride,dodecanoic acid,0.908,0.092,481.25,481.51028,18.04,0.8401,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,5-methyl-2-propan-2-ylphenol,0.801,0.199,482.0,479.92166,17.42,0.88,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetrapropylazanium;chloride,decanoic acid,0.9,0.1,483.45,481.9542,18.43,0.8147,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecan-1-ol,0.796,0.204,483.52,483.71747,17.18,0.8952,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,hexadecanoic acid,0.907,0.093,483.65,482.3582,18.49,0.8111,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.792,0.208,483.78,484.02753,17.1,0.9007,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.746,0.254,483.82,481.15247,17.14,0.8978,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.798,0.202,486.864,486.18176,17.86,0.8514,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5R)-oxane-2,3,4,5-tetrol",0.799,0.201,487.45,488.53555,17.28,0.889,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexadecan-1-ol,0.86,0.14,488.25,487.00342,17.09,0.9014,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,tetradecanoic acid,0.9,0.1,488.45,491.1405,18.15,0.8328,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetrapropylazanium;bromide,boric acid,0.8021,0.1979,491.28,491.34113,21.1,0.6434,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S)-oxane-2,3,4,5-tetrol",0.801,0.199,492.65,491.53583,17.27,0.8893,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.8,0.2,492.92,492.2602,19.51,0.7459,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,dodecanoic acid,0.893,0.107,493.45,492.47266,17.84,0.8531,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,octadecanoic acid,0.911,0.089,493.55,492.51096,19.2,0.7658,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.787,0.213,493.68,496.77692,17.17,0.8959,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.813,0.187,494.28,494.69873,17.93,0.8472,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,3R)-butane-1,2,3,4-tetrol",0.798,0.202,494.619,494.93982,17.58,0.87,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecan-1-ol,0.835,0.165,494.78,495.33188,17.19,0.8951,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetraethylazanium;chloride,decanoic acid,0.902,0.098,495.25,495.62088,18.39,0.8178,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.849,0.151,495.374,495.83258,17.22,0.8928,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.696,0.304,495.55,495.46313,18.88,0.7861,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-[4-(2-methylpropyl)phenyl]propanoic acid,0.797,0.203,495.92,495.5634,18.82,0.7901,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.798,0.202,496.65,497.26602,18.86,0.7875,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,decanoic acid,0.692,0.308,497.45,498.17688,18.15,0.833,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2,3-triol",0.852,0.148,498.378,496.40945,17.31,0.8871,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.85,0.15,499.8,499.51538,17.15,0.8975,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-(3-benzoylphenyl)propanoic acid,0.789,0.211,500.92,501.1452,19.2,0.7657,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.847,0.153,501.55,501.5375,17.21,0.8936,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexadecanoic acid,0.803,0.197,502.18,500.86765,17.19,0.8951,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,tetradecanoic acid,0.696,0.304,503.85,503.4339,17.84,0.8528,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecanoic acid,0.844,0.156,504.25,504.57437,17.27,0.8896,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,pentanedioic acid,0.85,0.15,504.28,505.93466,17.21,0.8936,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.848,0.152,504.58,505.33957,17.21,0.8932,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.849,0.151,505.68,505.45407,17.23,0.8921,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.84,0.16,505.7,503.12857,17.15,0.8975,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybenzoic acid,0.794,0.206,505.7,502.42175,17.65,0.8653,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,tetradecan-1-ol,0.8,0.2,506.6,503.016,17.94,0.8468,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecan-1-ol,0.888,0.112,508.55,507.66797,16.38,0.9468,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecan-1-ol,0.901,0.099,510.18,511.49866,16.45,0.9421,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.899,0.101,512.35,513.18774,17.48,0.8761,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,octadecanoic acid,0.799,0.201,513.15,512.1787,18.04,0.8402,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexadecan-1-ol,0.898,0.102,513.25,512.28827,17.09,0.9015,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.877,0.123,513.35,517.22437,17.28,0.8891,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.9,0.1,514.45,514.5729,17.49,0.8757,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.898,0.102,516.9,518.0609,20.98,0.6509,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexadecanoic acid,0.85,0.15,517.95,517.81116,17.19,0.8949,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,5-methyl-2-propan-2-ylphenol,0.9,0.1,518.0,519.7788,17.97,0.8443,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,dodecanoic acid,0.798,0.202,518.85,519.896,17.89,0.8496,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecan-1-ol,0.893,0.107,520.08,519.14465,17.61,0.8678,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.896,0.104,520.95,522.31384,17.28,0.8889,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2,3-triol",0.906,0.094,522.703,522.5191,17.61,0.8678,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.844,0.156,523.92,524.3158,17.26,0.89,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,hexadecanoic acid,0.806,0.194,525.25,525.20056,17.84,0.8527,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.8,0.2,527.48,524.52625,18.91,0.784,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.9,0.1,529.3,527.07117,17.97,0.8443,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.896,0.104,531.356,531.5841,18.96,0.7807,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.899,0.101,532.58,532.50134,17.41,0.8803,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.901,0.099,533.04,533.22144,17.4,0.8812,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexadecan-1-ol,0.944,0.056,536.25,538.379,17.51,0.874,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecanoic acid,0.9,0.1,536.7,535.4103,17.3,0.888,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.896,0.104,537.15,536.3597,17.41,0.8807,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,tetradecanoic acid,0.801,0.199,537.55,536.9703,17.89,0.8498,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,N-(4-hydroxyphenyl)acetamide,0.893,0.107,537.55,534.5001,18.19,0.8303,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybutanedioic acid,0.9,0.1,538.38,538.1435,17.51,0.8739,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,hexadecanoic acid,0.895,0.105,539.52,541.23663,17.48,0.8763,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,pentanedioic acid,0.898,0.102,539.75,538.4908,17.48,0.8764,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S)-oxane-2,3,4,5-tetrol",0.9,0.1,539.75,539.63995,17.86,0.8517,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5R)-oxane-2,3,4,5-tetrol",0.896,0.104,540.15,540.2884,17.79,0.8559,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecan-1-ol,0.939,0.061,541.55,540.5118,17.09,0.9014,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-(3-benzoylphenyl)propanoic acid,0.881,0.119,541.85,542.15967,20.59,0.6761,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.9,0.1,541.95,542.7423,21.14,0.6407,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,octadecanoic acid,0.896,0.104,543.68,543.13525,17.57,0.8703,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.938,0.062,543.95,542.46045,17.61,0.8681,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,decanoic acid,0.811,0.189,544.65,544.92865,18.12,0.8347,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,3R)-butane-1,2,3,4-tetrol",0.904,0.096,544.843,545.4847,19.2,0.7657,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,tetradecan-1-ol,0.9,0.1,547.5,551.9563,18.0,0.8425,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-[4-(2-methylpropyl)phenyl]propanoic acid,0.895,0.105,547.62,546.51044,19.48,0.7473,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.9,0.1,547.75,547.492,19.66,0.736,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,dodecanoic acid,0.953,0.047,548.53,550.346,17.84,0.853,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2,3-triol",0.956,0.044,549.054,550.6335,18.3,0.8237,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxybenzoic acid,0.896,0.104,550.7,553.1444,18.23,0.8279,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-acetyloxybenzoic acid,0.893,0.107,555.58,559.5439,19.43,0.7508,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
tetramethylazanium;chloride,hexadecan-1-ol,0.9,0.1,557.5,552.5197,17.99,0.8433,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.948,0.052,557.85,557.4454,18.28,0.8245,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dihydroxybutanedioic acid",0.947,0.053,557.95,557.48645,18.26,0.8263,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecanoic acid,0.946,0.054,562.6,561.0945,17.63,0.8663,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.946,0.054,563.15,564.16034,17.9,0.8492,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.95,0.05,565.55,565.0106,17.92,0.848,REJECTED_DES_RULE,False,False,True,False,False,False,False,True,,
